                       1.15885                    0.00157572
                       1.15885                    0.00315144
                       1.15885                    0.00472716
                       1.15885                    0.00630289
                       1.15885                    0.00787861
                       1.15885                    0.00945433
                       1.15885                       0.01103
                       1.15885                     0.0126058
                       1.15885                     0.0141815
                       1.15885                     0.0157572
                       1.15885                     0.0173329
                       1.15885                     0.0189087
                       1.15885                     0.0204844
                       1.15885                     0.0220601
                       1.15885                     0.0236358
                       1.15885                     0.0252115
                       1.15885                     0.0267873
                       1.15885                      0.028363
                       1.15885                     0.0299387
                       1.15885                     0.0315144
                       1.15885                     0.0330901
                       1.15885                     0.0346659
                       1.15885                     0.0362416
                       1.15885                     0.0378173
                       1.15885                      0.039393
                       1.15885                     0.0409688
                       1.15885                     0.0425445
                       1.15885                     0.0441202
                       1.15885                     0.0456959
                       1.15885                     0.0472716
                       1.15885                     0.0488474
                       1.15885                     0.0504231
                       1.15885                     0.0519988
                       1.15885                     0.0535745
                       1.15885                     0.0551502
                       1.15885                      0.056726
                       1.15885                     0.0583017
                       1.15885                     0.0598774
                       1.15885                     0.0614531
                       1.15885                     0.0630289
                       1.15885                     0.0646046
                       1.15885                     0.0661803
                       1.15885                      0.067756
                       1.15885                     0.0693317
                       1.15885                     0.0709075
                       1.15885                     0.0724832
                       1.15885                     0.0740589
                       1.15885                     0.0756346
                       1.15885                     0.0772103
                       1.15885                     0.0787861
                       1.15885                     0.0803618
                       1.15885                     0.0819375
                       1.15885                     0.0835132
                       1.15885                     0.0850889
                       1.15885                     0.0866647
                       1.15885                     0.0882404
                       1.15885                     0.0898161
                       1.15885                     0.0913918
                       1.15885                     0.0929676
                       1.15885                     0.0945433
                       1.15885                      0.096119
                       1.15885                     0.0976947
                       1.15885                     0.0992704
                       1.15885                      0.100846
                       1.15885                      0.102422
                       1.15885                      0.103998
                       1.15885                      0.105573
                       1.15885                      0.107149
                       1.15885                      0.108725
                       1.15885                        0.1103
                       1.15885                      0.111876
                       1.15885                      0.113452
                       1.15885                      0.115028
                       1.15885                      0.116603
                       1.15885                      0.118179
                       1.15885                      0.119755
                       1.15885                      0.121331
                       1.15885                      0.122906
                       1.15885                      0.124482
                       1.15885                      0.126058
                       1.15885                      0.127633
                       1.15885                      0.129209
                       1.15885                      0.130785
                       1.15885                      0.132361
                       1.15885                      0.133936
                       1.15885                      0.135512
                       1.15885                      0.137088
                       1.15885                      0.138663
                       1.15885                      0.140239
                       1.15885                      0.141815
                       1.15885                      0.143391
                       1.15885                      0.144966
                       1.15885                      0.146542
                       1.15885                      0.148118
                       1.15885                      0.149694
                       1.15885                      0.151269
                       1.15885                      0.152845
                       1.15885                      0.154421
                       1.15885                      0.155996
                       1.15885                      0.157572
                       1.15885                      0.159148
                       1.15885                      0.160724
                       1.15885                      0.162299
                       1.15885                      0.163875
                       1.15885                      0.165451
                       1.15885                      0.167026
                       1.15885                      0.168602
                       1.15885                      0.170178
                       1.15885                      0.171754
                       1.15885                      0.173329
                       1.15885                      0.174905
                       1.15885                      0.176481
                       1.15885                      0.178057
                       1.15885                      0.179632
                       1.15885                      0.181208
                       1.15885                      0.182784
                       1.15885                      0.184359
                       1.15885                      0.185935
                       1.15885                      0.187511
                       1.15885                      0.189087
                       1.15885                      0.190662
                       1.15885                      0.192238
                       1.15885                      0.193814
                       1.15885                      0.195389
                       1.15885                      0.196965
                       1.15885                      0.198541
                       1.15885                      0.200117
                       1.15885                      0.201692
                       1.15885                      0.203268
                       1.15885                      0.204844
                       1.15885                      0.206419
                       1.15885                      0.207995
                       1.15885                      0.209571
                       1.15885                      0.211147
                       1.15885                      0.212722
                       1.15885                      0.214298
                       1.15885                      0.215874
                       1.15885                       0.21745
                       1.15885                      0.219025
                       1.15885                      0.220601
                       1.15885                      0.222177
                       1.15885                      0.223752
                       1.15885                      0.225328
                       1.15885                      0.226904
                       1.15885                       0.22848
                       1.15885                      0.230055
                       1.15885                      0.231631
                       1.15885                      0.233207
                       1.15885                      0.234782
                       1.15885                      0.236358
                       1.15885                      0.237934
                       1.15885                       0.23951
                       1.15885                      0.241085
                       1.15885                      0.242661
                       1.15885                      0.244237
                       1.15885                      0.245813
                       1.15885                      0.247388
                       1.15885                      0.248964
                       1.15885                       0.25054
                       1.15885                      0.252115
                       1.15885                      0.253691
                       1.15885                      0.255267
                       1.15885                      0.256843
                       1.15885                      0.258418
                       1.15885                      0.259994
                       1.15885                       0.26157
                       1.15885                      0.263145
                       1.15885                      0.264721
                       1.15885                      0.266297
                       1.15885                      0.267873
                       1.15885                      0.269448
                       1.15885                      0.271024
                       1.15885                        0.2726
                       1.15885                      0.274176
                       1.15885                      0.275751
                       1.15885                      0.277327
                       1.15885                      0.278903
                       1.15885                      0.280478
                       1.15885                      0.282054
                       1.15885                       0.28363
                       1.15885                      0.285206
                       1.15885                      0.286781
                       1.15885                      0.288357
                       1.15885                      0.289933
                       1.15885                      0.291508
                       1.15885                      0.293084
                       1.15885                       0.29466
                       1.15885                      0.296236
                       1.15885                      0.297811
                       1.15885                      0.299387
                       1.15885                      0.300963
                       1.15885                      0.302538
                       1.15885                      0.304114
                       1.15885                       0.30569
                       1.15885                      0.307266
                       1.15885                      0.308841
                       1.15885                      0.310417
                       1.15885                      0.311993
                       1.15885                      0.313569
                       1.15885                      0.315144
                       1.15885                       0.31672
                       1.15885                      0.318296
                       1.15885                      0.319871
                       1.15885                      0.321447
                       1.15885                      0.323023
                       1.15885                      0.324599
                       1.15885                      0.326174
                       1.15885                       0.32775
                       1.15885                      0.329326
                       1.15885                      0.330901
                       1.15885                      0.332477
                       1.15885                      0.334053
                       1.15885                      0.335629
                       1.15885                      0.337204
                       1.15885                       0.33878
                       1.15885                      0.340356
                       1.15885                      0.341932
                       1.15885                      0.343507
                       1.15885                      0.345083
                       1.15885                      0.346659
                       1.15885                      0.348234
                       1.15885                       0.34981
                       1.15885                      0.351386
                       1.15885                      0.352962
                       1.15885                      0.354537
                       1.15885                      0.356113
                       1.15885                      0.357689
                       1.15885                      0.359264
                       1.15885                       0.36084
                       1.15885                      0.362416
                       1.15885                      0.363992
                       1.15885                      0.365567
                       1.15885                      0.367143
                       1.15885                      0.368719
                       1.15885                      0.370295
                       1.15885                       0.37187
                       1.15885                      0.373446
                       1.15885                      0.375022
                       1.15885                      0.376597
                       1.15885                      0.378173
                       1.15885                      0.379749
                       1.15885                      0.381325
                       1.15885                        0.3829
                       1.15885                      0.384476
                       1.15885                      0.386052
                       1.15885                      0.387627
                       1.15885                      0.389203
                       1.15885                      0.390779
                       1.15885                      0.392355
                       1.15885                       0.39393
                       1.15885                      0.395506
                       1.15885                      0.397082
                       1.15885                      0.398657
                       1.15885                      0.400233
                       1.15885                      0.401809
                       1.15885                      0.403385
                       1.15885                       0.40496
                       1.15885                      0.406536
                       1.15885                      0.408112
                       1.15885                      0.409688
                       1.15885                      0.411263
                       1.15885                      0.412839
                       1.15885                      0.414415
                       1.15885                       0.41599
                       1.15885                      0.417566
                       1.15885                      0.419142
                       1.15885                      0.420718
                       1.15885                      0.422293
                       1.15885                      0.423869
                       1.15885                      0.425445
                       1.15885                       0.42702
                       1.15885                      0.428596
                       1.15885                      0.430172
                       1.15885                      0.431748
                       1.15885                      0.433323
                       1.15885                      0.434899
                       1.15885                      0.436475
                       1.15885                      0.438051
                       1.15885                      0.439626
                       1.15885                      0.441202
                       1.15885                      0.442778
                       1.15885                      0.444353
                       1.15885                      0.445929
                       1.15885                      0.447505
                       1.15885                      0.449081
                       1.15885                      0.450656
                       1.15885                      0.452232
                       1.15885                      0.453808
                       1.15885                      0.455383
                       1.15885                      0.456959
                       1.15885                      0.458535
                       1.15885                      0.460111
                       1.15885                      0.461686
                       1.15885                      0.463262
                       1.15885                      0.464838
                       1.15885                      0.466414
                       1.15885                      0.467989
                       1.15885                      0.469565
                       1.15885                      0.471141
                       1.15885                      0.472716
                       1.15885                      0.474292
                       1.15885                      0.475868
                       1.15885                      0.477444
                       1.15885                      0.479019
                       1.15885                      0.480595
                       1.15885                      0.482171
                       1.15885                      0.483746
                       1.15885                      0.485322
                       1.15885                      0.486898
                       1.15885                      0.488474
                       1.15885                      0.490049
                       1.15885                      0.491625
                       1.15885                      0.493201
                       1.15885                      0.494776
                       1.15885                      0.496352
                       1.15885                      0.497928
                       1.15885                      0.499504
                       1.15885                      0.501079
                       1.15885                      0.502655
                       1.15885                      0.504231
                       1.15885                      0.505807
                       1.15885                      0.507382
                       1.15885                      0.508958
                       1.15885                      0.510534
                       1.15885                      0.512109
                       1.15885                      0.513685
                       1.15885                      0.515261
                       1.15885                      0.516837
                       1.15885                      0.518412
                       1.15885                      0.519988
                       1.15885                      0.521564
                       1.15885                      0.523139
                       1.15885                      0.524715
                       1.15885                      0.526291
                       1.15885                      0.527867
                       1.15885                      0.529442
                       1.15885                      0.531018
                       1.15885                      0.532594
                       1.15885                       0.53417
                       1.15885                      0.535745
                       1.15885                      0.537321
                       1.15885                      0.538897
                       1.15885                      0.540472
                       1.15885                      0.542048
                       1.15885                      0.543624
                       1.15885                        0.5452
                       1.15885                      0.546775
                       1.15885                      0.548351
                       1.15885                      0.549927
                       1.15885                      0.551502
                       1.15885                      0.553078
                       1.15885                      0.554654
                       1.15885                       0.55623
                       1.15885                      0.557805
                       1.15885                      0.559381
                       1.15885                      0.560957
                       1.15885                      0.562532
                       1.15885                      0.564108
                       1.15885                      0.565684
                       1.15885                       0.56726
                       1.15885                      0.568835
                       1.15885                      0.570411
                       1.15885                      0.571987
                       1.15885                      0.573563
                       1.15885                      0.575138
                       1.15885                      0.576714
                       1.15885                       0.57829
                       1.15885                      0.579865
                       1.15885                      0.581441
                       1.15885                      0.583017
                       1.15885                      0.584593
                       1.15885                      0.586168
                       1.15885                      0.587744
                       1.15885                       0.58932
                       1.15885                      0.590895
                       1.15885                      0.592471
                       1.15885                      0.594047
                       1.15885                      0.595623
                       1.15885                      0.597198
                       1.15885                      0.598774
                       1.15885                       0.60035
                       1.15885                      0.601926
                       1.15885                      0.603501
                       1.15885                      0.605077
                       1.15885                      0.606653
                       1.15885                      0.608228
                       1.15885                      0.609804
                       1.15885                       0.61138
                       1.15885                      0.612956
                       1.15885                      0.614531
                       1.15885                      0.616107
                       1.15885                      0.617683
                       1.15885                      0.619258
                       1.15885                      0.620834
                       1.15885                       0.62241
                       1.15885                      0.623986
                       1.15885                      0.625561
                       1.15885                      0.627137
                       1.15885                      0.628713
                       1.15885                      0.630289
                       1.15885                      0.631864
                       1.15885                       0.63344
                       1.15885                      0.635016
                       1.15885                      0.636591
                       1.15885                      0.638167
                       1.15885                      0.639743
                       1.15885                      0.641319
                       1.15885                      0.642894
                       1.15885                       0.64447
                       1.15885                      0.646046
                       1.15885                      0.647621
                       1.15885                      0.649197
                       1.15885                      0.650773
                       1.15885                      0.652349
                       1.15885                      0.653924
                       1.15885                        0.6555
                       1.15885                      0.657076
                       1.15885                      0.658651
                       1.15885                      0.660227
                       1.15885                      0.661803
                       1.15885                      0.663379
                       1.15885                      0.664954
                       1.15885                       0.66653
                       1.15885                      0.668106
                       1.15885                      0.669682
                       1.15885                      0.671257
                       1.15885                      0.672833
                       1.15885                      0.674409
                       1.15885                      0.675984
                       1.15885                       0.67756
                       1.15885                      0.679136
                       1.15885                      0.680712
                       1.15885                      0.682287
                       1.15885                      0.683863
                       1.15885                      0.685439
                       1.15885                      0.687014
                       1.15885                       0.68859
                       1.15885                      0.690166
                       1.15885                      0.691742
                       1.15885                      0.693317
                       1.15885                      0.694893
                       1.15885                      0.696469
                       1.15885                      0.698045
                       1.15885                       0.69962
                       1.15885                      0.701196
                       1.15885                      0.702772
                       1.15885                      0.704347
                       1.15885                      0.705923
                       1.15885                      0.707499
                       1.15885                      0.709075
                       1.15885                       0.71065
                       1.15885                      0.712226
                       1.15885                      0.713802
                       1.15885                      0.715377
                       1.15885                      0.716953
                       1.15885                      0.718529
                       1.15885                      0.720105
                       1.15885                       0.72168
                       1.15885                      0.723256
                       1.15885                      0.724832
                       1.15885                      0.726408
                       1.15885                      0.727983
                       1.15885                      0.729559
                       1.15885                      0.731135
                       1.15885                       0.73271
                       1.15885                      0.734286
                       1.15885                      0.735862
                       1.15885                      0.737438
                       1.15885                      0.739013
                       1.15885                      0.740589
                       1.15885                      0.742165
                       1.15885                       0.74374
                       1.15885                      0.745316
                       1.15885                      0.746892
                       1.15885                      0.748468
                       1.15885                      0.750043
                       1.15885                      0.751619
                       1.15885                      0.753195
                       1.15885                       0.75477
                       1.15885                      0.756346
                       1.15885                      0.757922
                       1.15885                      0.759498
                       1.15885                      0.761073
                       1.15885                      0.762649
                       1.15885                      0.764225
                       1.15885                      0.765801
                       1.15885                      0.767376
                       1.15885                      0.768952
                       1.15885                      0.770528
                       1.15885                      0.772103
                       1.15885                      0.773679
                       1.15885                      0.775255
                       1.15885                      0.776831
                       1.15885                      0.778406
                       1.15885                      0.779982
                       1.15885                      0.781558
                       1.15885                      0.783133
                       1.15885                      0.784709
                       1.15885                      0.786285
                       1.15885                      0.787861
                       1.15885                      0.789436
                       1.15885                      0.791012
                       1.15885                      0.792588
                       1.15885                      0.794164
                       1.15885                      0.795739
                       1.15885                      0.797315
                       1.15885                      0.798891
                       1.15885                      0.800466
                       1.15885                      0.802042
                       1.15885                      0.803618
                       1.15885                      0.805194
                       1.15885                      0.806769
                       1.15885                      0.808345
                       1.15885                      0.809921
                       1.15885                      0.811496
                       1.15885                      0.813072
                       1.15885                      0.814648
                       1.15885                      0.816224
                       1.15885                      0.817799
                       1.15885                      0.819375
                       1.29563                      0.821345
                       1.29563                      0.823314
                       1.29563                      0.825284
                       1.29563                      0.827254
                       1.29563                      0.829223
                       1.29563                      0.831193
                       1.29563                      0.833163
                       1.29563                      0.835132
                       1.29563                      0.837102
                       1.29563                      0.839072
                       1.29563                      0.841041
                       1.29563                      0.843011
                       1.29563                      0.844981
                       1.29563                       0.84695
                       1.29563                       0.84892
                       1.29563                      0.850889
                       1.29563                      0.852859
                       1.29563                      0.854829
                       1.29563                      0.856798
                       1.29563                      0.858768
                       1.29563                      0.860738
                       1.29563                      0.862707
                       1.29563                      0.864677
                       1.29563                      0.866647
                       1.29563                      0.868616
                       1.29563                      0.870586
                       1.29563                      0.872556
                       1.29563                      0.874525
                       1.29563                      0.876495
                       1.29563                      0.878465
                       1.29563                      0.880434
                       1.29563                      0.882404
                       1.29563                      0.884374
                       1.29563                      0.886343
                       1.29563                      0.888313
                       1.29563                      0.890283
                       1.29563                      0.892252
                       1.29563                      0.894222
                       1.29563                      0.896191
                       1.29563                      0.898161
                       1.29563                      0.900131
                       1.29563                        0.9021
                       1.29563                       0.90407
                       1.29563                       0.90604
                       1.29563                      0.908009
                       1.29563                      0.909979
